Input Size,0.25,0.5,0.75,1.0
10,7.239999831654131e-05,4.119999357499182e-05,4.270000499673188e-05,4.700000863522291e-05
10,3.1800009310245514e-05,2.8300011763349175e-05,2.859998494386673e-05,2.8600014047697186e-05
10,2.8399983420968056e-05,2.61999957729131e-05,3.010002546943724e-05,2.8799986466765404e-05
10,2.5699991965666413e-05,2.6599998818710446e-05,2.8700014809146523e-05,2.8700014809146523e-05
10,2.549999044276774e-05,2.61999957729131e-05,2.7600006433203816e-05,2.7700007194653153e-05
10,2.710000262595713e-05,2.61999957729131e-05,2.8699985705316067e-05,2.7699978090822697e-05
10,2.5399989681318402e-05,2.5299988919869065e-05,2.81000102404505e-05,2.6900001103058457e-05
10,2.7799978852272034e-05,2.880001557059586e-05,2.750000567175448e-05,2.859998494386673e-05
10,2.7999980375170708e-05,2.579999272711575e-05,2.7000001864507794e-05,2.7700007194653153e-05
10,2.6900001103058457e-05,2.750000567175448e-05,2.6699999580159783e-05,2.7600006433203816e-05
10,3.679998917505145e-05,3.440000000409782e-05,3.63999861292541e-05,3.6999990697950125e-05
10,2.720000338740647e-05,2.6599998818710446e-05,3.470000228844583e-05,2.9099988751113415e-05
10,2.5699991965666413e-05,2.6699999580159783e-05,2.8799986466765404e-05,2.8000009479001164e-05
10,2.5299988919869065e-05,3.9300008211284876e-05,5.23999915458262e-05,2.9999995604157448e-05
10,2.649999805726111e-05,2.780000795610249e-05,2.859998494386673e-05,2.8199981898069382e-05
10,3.0199997127056122e-05,2.789997961372137e-05,2.7600006433203816e-05,2.8399983420968056e-05
10,3.239998477511108e-05,2.9499991796910763e-05,2.7900008717551827e-05,2.7900008717551827e-05
10,2.8099981136620045e-05,2.609999501146376e-05,3.4900003811344504e-05,3.1100003980100155e-05
10,2.8999987989664078e-05,2.6299996534362435e-05,2.720000338740647e-05,2.7300004148855805e-05
10,2.5199988158419728e-05,2.6100024115294218e-05,2.7700007194653153e-05,3.5299977753311396e-05
10,3.57000099029392e-05,3.309999010525644e-05,3.579998156055808e-05,3.670001751743257e-05
10,3.020002623088658e-05,2.7699978090822697e-05,2.780000795610249e-05,3.330002073198557e-05
10,2.609999501146376e-05,2.680000034160912e-05,2.889998722821474e-05,2.8000009479001164e-05
10,2.9099988751113415e-05,2.6699999580159783e-05,2.8000009479001164e-05,2.820001100189984e-05
10,3.739999374374747e-05,3.6999990697950125e-05,3.709999145939946e-05,4.409998655319214e-05
50,0.0005750999844167382,0.0005002999969292432,0.0005929000035393983,0.0004683000151999295
50,0.00020459998631849885,0.00026619998971000314,0.000309199996991083,0.00033580002491362393
50,0.000222100003156811,0.0002764000091701746,0.0002945000014733523,0.0003276999923400581
50,0.00022230000467970967,0.0002710999979171902,0.00030640000477433205,0.00032550000469200313
50,0.0002096000243909657,0.00027550000231713057,0.00030519999563694,0.00032699998700991273
50,0.00024309998843818903,0.0002694000140763819,0.00031450000824406743,0.00032049999572336674
50,0.00020199999562464654,0.0002652000111993402,0.00029399999766610563,0.00031280002440325916
50,0.00021100000594742596,0.0002597999991849065,0.0003005000180564821,0.0003342999843880534
50,0.00020879998919554055,0.0002696000155992806,0.0002967999898828566,0.00032049999572336674
50,0.00021800000104121864,0.0002690000110305846,0.00031239999225363135,0.00032449999707750976
50,0.0002182000025641173,0.00026790000265464187,0.00029689999064430594,0.00031900001340545714
50,0.00019920000340789557,0.0002646000066306442,0.000302100001135841,0.0003257999778725207
50,0.0002018999948631972,0.00027000001864507794,0.0002962999860756099,0.0003171999996993691
50,0.00021739999647252262,0.0002595999976620078,0.00030189999961294234,0.00030839999089948833
50,0.0002038999809883535,0.00026050000451505184,0.000295600009849295,0.0003403000009711832
50,0.00020849998691119254,0.0002812999882735312,0.0002986000035889447,0.00031839997973293066
50,0.00021009999909438193,0.0002728000108618289,0.0002916999801527709,0.0003191000141669065
50,0.00020519999088719487,0.0002786999975796789,0.0003068999794777483,0.00030869999318383634
50,0.0001981999957934022,0.0002685000072233379,0.0002998000127263367,0.00032350001856684685
50,0.00020249999943189323,0.0002724000078160316,0.0003065000055357814,0.0003105000068899244
50,0.00020139999105595052,0.0002623999898787588,0.0002929000183939934,0.0003152000135742128
50,0.00023150001652538776,0.0002686000079847872,0.00030369998421519995,0.00031590001890435815
50,0.0002062000276055187,0.0002762000076472759,0.00030220000189729035,0.00031740000122226775
50,0.00020429998403415084,0.00027859999681822956,0.00030869999318383634,0.0003243999963160604
50,0.00020359997870400548,0.0002641000028233975,0.00030529999639838934,0.00030789998709224164
100,0.0012094999838154763,0.002054799988400191,0.0027427999884821475,0.003037500020582229
100,0.0007462000066880137,0.0019825999916065484,0.002717399998800829,0.0030420999974012375
100,0.0006559999892488122,0.002038499980699271,0.002760100003797561,0.002996700000949204
100,0.000679599994327873,0.0019752999942284077,0.0027741999947465956,0.002966699976241216
100,0.0006414999952539802,0.0020111000048927963,0.002806600008625537,0.0031710999901406467
100,0.0006940000166650862,0.0019813000108115375,0.0027627999952528626,0.002970500005176291
100,0.0006942999898456037,0.001971099991351366,0.002821499976562336,0.002969599998323247
100,0.0006998999742791057,0.0019503999792505056,0.002774299995508045,0.003167799994116649
100,0.000687899999320507,0.001984999980777502,0.002738999988650903,0.002994500013301149
100,0.0006840999994892627,0.001978199987206608,0.002767699974356219,0.002992099995026365
100,0.0006667999841738492,0.0019489999976940453,0.002740800002356991,0.003388300014194101
100,0.0007054999878164381,0.0019885999790858477,0.0027951000083703548,0.0030399000097531825
100,0.0006941999890841544,0.0019776999833993614,0.0027647000097204,0.002980799996294081
100,0.000680500001180917,0.001968900003703311,0.0028725000156555325,0.0031445999920833856
100,0.0006412999937310815,0.001963000016985461,0.0027253999724052846,0.0031055999861564487
100,0.0007028000254649669,0.001964200026122853,0.0027550000231713057,0.003049899998586625
100,0.0006948999944142997,0.0020560999982990324,0.002863500005332753,0.003007400024216622
100,0.0006565000221598893,0.0020269000087864697,0.002800000016577542,0.0030555000121239573
100,0.0007049999840091914,0.00198090000776574,0.002801399998134002,0.003029399988008663
100,0.0006682999955955893,0.0021212999999988824,0.0028295999800320715,0.0030343999969772995
100,0.0006603999936487526,0.001983699999982491,0.0027449000044725835,0.003019199997652322
100,0.0006712999893352389,0.00199719998636283,0.002853399986634031,0.0031451999966520816
100,0.0007111000013537705,0.001997899991692975,0.0027488000050652772,0.0030257999897003174
100,0.0006607999966945499,0.001957500004209578,0.0027122999890707433,0.003368600009707734
100,0.000665100000333041,0.0023255999840330333,0.0029535999929066747,0.0033247999963350594
250,0.011760599998524413,0.019926599983591586,0.026019199984148145,0.029600400011986494
250,0.011260700004640967,0.019898600003216416,0.024885299993911758,0.026767600007588044
250,0.0112809999845922,0.021289700001943856,0.02516779999132268,0.027091399999335408
250,0.011382500000763685,0.019636100012576208,0.02522860001772642,0.02698419999796897
250,0.010963300010189414,0.01965920001384802,0.02524079999420792,0.02701109999907203
250,0.011177699983818457,0.019683399994391948,0.024771500000497326,0.026378899987321347
250,0.011185400013346225,0.019803499977570027,0.02489090000744909,0.026806000008946285
250,0.011109800019767135,0.019873799988999963,0.02456960000563413,0.026558899990050122
250,0.011194599996088073,0.019772400002693757,0.02477839999482967,0.0267294000077527
250,0.011198799998965114,0.019897399994079024,0.024682500021299347,0.026524299988523126
250,0.01118920001317747,0.01988889998756349,0.02455190001637675,0.02678150002611801
250,0.011134700005641207,0.019858500018017367,0.024568599998019636,0.026877500000409782
250,0.011362599994754419,0.019806500000413507,0.02504079998470843,0.026368500024545938
250,0.011316700023598969,0.020209999987855554,0.026217800012091175,0.028386899997713044
250,0.012681699998211116,0.021132399997441098,0.025112100003752857,0.03002609999384731
250,0.011352700006682426,0.01969200000166893,0.025070899981074035,0.026884699997026473
250,0.011097499984316528,0.019632400013506413,0.025051600008737296,0.027265700016869232
250,0.01122749998467043,0.02573230001144111,0.02473390000523068,0.026576500007649884
250,0.011106299993116409,0.019774600019445643,0.024366900004679337,0.02664980001281947
250,0.011309800000162795,0.01982670000870712,0.02440649998607114,0.02696389998891391
250,0.011289400019450113,0.01938240000163205,0.024759599997196347,0.026407600002130494
250,0.011261500010732561,0.01983289999770932,0.024873799993656576,0.026334399997722358
250,0.011086399987107143,0.019833300000755116,0.026787999988300726,0.02751200000056997
250,0.011371000000508502,0.020275399991078302,0.025028000003658235,0.027398699981858954
250,0.011168600001838058,0.01971880000201054,0.02521530000376515,0.02762719997554086
500,0.053692499990575016,0.10013380000600591,0.13175800000317395,0.14278900000499561
500,0.05403379999916069,0.10088550002546981,0.13162329999613576,0.14307239998015575
500,0.05342089998885058,0.10049609999987297,0.13573419998283498,0.14752739999676123
500,0.054994900012388825,0.10050059997593053,0.12828979999176227,0.13745880001806654
500,0.053714900015620515,0.10446100000990555,0.1495563000207767,0.15631850002682768
500,0.05459580000024289,0.10095029999502003,0.14416999998502433,0.1372239000047557
500,0.054123699985211715,0.09908169999835081,0.13299909999477677,0.1457671000098344
500,0.05410859998664819,0.10290030000032857,0.13183759999810718,0.1416095000167843
500,0.054600900009972975,0.10262900000088848,0.1329220999905374,0.14238299999851733
500,0.05576460002339445,0.10340079999878071,0.13517719999072142,0.14580019999993965
500,0.05440319998888299,0.10951609999756329,0.12798960000509396,0.13931379999849014
