List Size,Time Taken (s),Peak Memory Usage (bytes)
10,2.300000051036477e-05,40598
10,2.5500019546598196e-05,40598
10,2.4800014216452837e-05,40598
10,2.1099986042827368e-05,40598
10,2.1199986804276705e-05,40598
10,1.7799960914999247e-05,40598
10,2.1099986042827368e-05,40598
10,1.9899976905435324e-05,40598
10,1.98000343516469e-05,40598
10,1.9400031305849552e-05,40598
10,2.0700041204690933e-05,40598
10,1.98000343516469e-05,40598
10,1.71000137925148e-05,40598
10,2.039998071268201e-05,40598
10,3.400002606213093e-05,40598
10,2.1099986042827368e-05,40598
10,1.7300015315413475e-05,40598
10,1.7199956346303225e-05,40598
10,1.9400031305849552e-05,40598
10,1.680001150816679e-05,40598
10,1.9300030544400215e-05,40598
10,2.0000035874545574e-05,40598
10,2.0799983758479357e-05,40598
10,2.0299979951232672e-05,40598
10,2.139998832717538e-05,40598
50,0.00011020002420991659,40598
50,0.00010790000669658184,40598
50,0.00010149995796382427,40598
50,0.00010800000745803118,40598
50,0.0001012999564409256,40598
50,0.00010750000365078449,40598
50,0.00010259996633976698,40598
50,0.00010500004282221198,40598
50,0.00010790000669658184,40598
50,0.00012069998774677515,40598
50,0.00010960001964122057,40598
50,9.99000039882958e-05,40598
50,0.00010810000821948051,40598
50,9.779998799785972e-05,40598
50,0.00011109997285529971,40598
50,0.00011239998275414109,40598
50,0.00010369997471570969,40598
50,0.00010510004358366132,40598
50,0.00011200003791600466,40598
50,0.00010519998613744974,40598
50,0.00011080002877861261,40598
50,0.0001078000059351325,40598
50,8.939998224377632e-05,40598
50,0.00010040000779554248,40598
50,0.00011520000407472253,40598
100,0.00022250000620260835,40598
100,0.00021349999587982893,40598
100,0.00021319999359548092,40598
100,0.00021839997498318553,40598
100,0.0002161000156775117,40598
100,0.00023589999182149768,40598
100,0.00021710002329200506,40598
100,0.00022159999934956431,40598
100,0.00020569999469444156,40598
100,0.00022829999215900898,40598
100,0.00022469996474683285,40598
100,0.000201700022444129,40598
100,0.00022009998792782426,40598
100,0.00023990002227947116,40598
100,0.00021959998412057757,40598
100,0.0002117999829351902,40598
100,0.00021849997574463487,40598
100,0.00021189998369663954,40598
100,0.0002117999829351902,40598
100,0.00022680003894492984,40598
100,0.00020349997794255614,40598
100,0.0002266999799758196,40598
100,0.0002484000287950039,40598
100,0.0002269999822601676,40598
100,0.00021609995746985078,40598
500,0.0012695000041276217,40598
500,0.0011855000047944486,40598
500,0.0011864000116474926,40598
500,0.001226399966981262,40598
500,0.0011964000295847654,40598
500,0.0012153999996371567,40598
500,0.001183000043965876,40598
500,0.0011648000217974186,40598
500,0.001224899955559522,40598
500,0.0012529999949038029,40598
500,0.0011771999998018146,40598
500,0.00124299997696653,40598
500,0.001159000035841018,40598
500,0.001191799994558096,40598
500,0.0011888999724760652,40598
500,0.0011979000410065055,40598
500,0.0012183000217191875,40598
500,0.0011949999607168138,40598
500,0.0011668000370264053,40598
500,0.0011554000084288418,40598
500,0.00120749999769032,40598
500,0.0012102000182494521,40598
500,0.0011737000313587487,40598
500,0.0011903999838978052,40598
500,0.00117350002983585,40598
1000,0.002494300017133355,40598
1000,0.002378300006967038,40598
1000,0.002479799964930862,40598
1000,0.0024111999664455652,40598
1000,0.0023604999878443778,40598
1000,0.0023609999916516244,40598
1000,0.002467599988449365,40598
1000,0.002418300020508468,40598
1000,0.0024111999664455652,40598
1000,0.00238540000282228,40598
1000,0.002494000014849007,40598
1000,0.002406400046311319,40598
1000,0.0024717000196687877,40598
1000,0.00239869998767972,40598
1000,0.002452199987601489,40598
1000,0.0024483000161126256,40598
1000,0.002442800032440573,40598
1000,0.0024284999817609787,40598
1000,0.00239869998767972,40598
1000,0.0025391000090166926,40598
1000,0.0024831999908201396,40598
1000,0.0024175000144168735,40598
1000,0.002418600022792816,40598
1000,0.002444899990223348,40598
1000,0.002416800009086728,40598
5000,0.01321740000275895,135433
5000,0.012668400013353676,136417
5000,0.01331810001283884,193601
5000,0.012674700003117323,156233
5000,0.012773900001775473,161401
5000,0.013041700003668666,204529
5000,0.01278769999044016,131793
5000,0.012743100000079721,131273
5000,0.01255069999024272,128137
5000,0.01291809999383986,218137
5000,0.012687999987974763,139537
5000,0.012786200037226081,175753
5000,0.012682400003541261,147249
5000,0.012638499960303307,145017
5000,0.012510600034147501,123185
5000,0.012578899972140789,123185
5000,0.0127698999713175,133113
5000,0.012634099985007197,123185
5000,0.012693599972408265,123425
5000,0.01264560001436621,161233
5000,0.013019700010772794,156017
5000,0.012520600052084774,139417
5000,0.012837299960665405,154449
5000,0.012794199981726706,167649
5000,0.012691000010818243,150977
10000,0.02645240002311766,329513
10000,0.025992499955464154,320041
10000,0.026336100010666996,332905
10000,0.026153700018767267,359617
10000,0.02612789999693632,273833
10000,0.026322900026571006,260801
10000,0.026251699950080365,297865
10000,0.0261682000127621,298681
10000,0.02636799996253103,326889
10000,0.0260942000313662,264401
10000,0.026265099993906915,338617
10000,0.026338100025895983,331313
10000,0.025778100010938942,286233
10000,0.02699470001971349,397577
10000,0.026077300019096583,272881
10000,0.026029799948446453,251665
10000,0.026075500005390495,276681
10000,0.026487299997825176,359225
10000,0.026133699982892722,264745
