List Size,Time Taken (s),Peak Memory Usage (bytes)
10,1.340000017080456e-05,40598
10,1.1800002539530396e-05,40598
10,1.1299998732283711e-05,40598
10,1.179999890155159e-05,40598
10,1.170000177808106e-05,40598
10,1.1399999493733048e-05,40598
10,1.179999890155159e-05,40598
10,1.1299998732283711e-05,40598
10,1.1500000255182385e-05,40598
10,1.170000177808106e-05,40598
10,1.1199997970834374e-05,40598
10,1.1100000847363845e-05,40598
10,1.1000000085914508e-05,40598
10,1.1000000085914508e-05,40598
10,1.0799998563015833e-05,40598
10,1.0799998563015833e-05,40598
10,1.1200001608813182e-05,40598
10,1.1100000847363845e-05,40598
10,1.1100000847363845e-05,40598
10,1.1399999493733048e-05,40598
10,1.1699998140102252e-05,40598
10,1.1100000847363845e-05,40598
10,1.1000000085914508e-05,40598
10,1.1599997378652915e-05,40598
10,1.1099997209385037e-05,40598
50,9.339999814983457e-05,40598
50,7.369999730144627e-05,40598
50,7.340000229305588e-05,40598
50,7.389999882434495e-05,40598
50,7.349999941652641e-05,40598
50,7.32000007701572e-05,40598
50,7.310000000870787e-05,40598
50,7.369999730144627e-05,40598
50,7.329999789362773e-05,40598
50,7.360000017797574e-05,40598
50,7.330000153160654e-05,40598
50,7.32000007701572e-05,40598
50,7.340000229305588e-05,40598
50,7.310000000870787e-05,40598
50,7.32000007701572e-05,40598
50,7.269999696291052e-05,40598
50,7.370000093942508e-05,40598
50,7.449999975506216e-05,40598
50,7.410000034724362e-05,40598
50,7.420000110869296e-05,40598
50,7.390000246232376e-05,40598
50,7.349999941652641e-05,40598
50,7.46000005165115e-05,40598
50,7.43000018701423e-05,40598
50,7.379999806289561e-05,40598
100,0.0002652000002854038,40598
100,0.0002572999983385671,40598
100,0.0002085999985865783,40598
100,0.00021049999850220047,40598
100,0.00020959999892511405,40598
100,0.00020950000180164352,40598
100,0.0002105999992636498,40598
100,0.0002122999976563733,40598
100,0.00020849999782512896,40598
100,0.00020980000044801272,40598
100,0.00020959999892511405,40598
100,0.00021399999968707561,40598
100,0.00020930000027874485,40598
100,0.00020880000010947697,40598
100,0.0002122999976563733,40598
100,0.00021389999892562628,40598
100,0.00021179999748710543,40598
100,0.00021349999951780774,40598
100,0.0002131000001099892,40598
100,0.00021459999697981402,40598
100,0.00021230000129435211,40598
100,0.00021189999824855477,40598
100,0.00021299999934853986,40598
100,0.00021529999867198057,40598
100,0.00021490000290214084,40598
500,0.03650290000223322,40598
500,0.03710769999815966,40598
500,0.03712430000086897,40598
500,0.03705710000213003,40598
500,0.037195900000369875,40598
500,0.03809700000056182,40598
500,0.03700380000009318,40598
500,0.036961099998734426,40598
500,0.03693850000126986,40598
500,0.036830899996857625,40598
500,0.03679259999989881,40598
500,0.03714849999960279,40598
500,0.03652169999986654,40598
500,0.037331499999709195,40598
500,0.037275499998941086,40598
500,0.03747879999718862,40598
500,0.03698830000212183,40598
500,0.037367300003097625,40598
500,0.03713670000070124,40598
500,0.037292900000466034,40598
500,0.037457400001585484,40598
500,0.03706420000162325,40598
500,0.03713470000002417,40598
500,0.03679369999736082,40598
500,0.037302000000636326,40598
1000,0.18044600000212085,40598
1000,0.1832021000009263,40598
1000,0.18221679999987828,40598
1000,0.17991579999943497,40598
1000,0.18203290000019479,40598
1000,0.18107310000050347,40598
1000,0.1807449000007182,40598
1000,0.1799466999982542,40598
1000,0.17976910000288626,40598
1000,0.18218350000097416,40598
1000,0.18309030000091298,40598
1000,0.17884639999829233,40598
1000,0.17814820000057807,40598
1000,0.17850910000197473,40598
1000,0.18005689999699825,40598
1000,0.1791469000017969,40598
1000,0.18042200000127195,40598
1000,0.1786221000002115,40598
1000,0.17852620000121533,40598
1000,0.17937119999987772,40598
1000,0.179345700002159,40598
1000,0.18135560000155238,40598
1000,0.1802696000013384,40598
1000,0.1777994000003673,40598
1000,0.1790982000020449,40598
2000,0.7427968000010878,40598
2000,0.758035299997573,40598
2000,0.7494334999973944,40598
2000,0.7616616999985126,40598
2000,0.7565943999979936,40598
2000,0.7773488999991969,40598
2000,0.7587727000027371,40598
2000,0.7371191999991424,40598
2000,0.7523043000001053,40598
2000,0.7565936999999394,40598
2000,0.7470465000005788,40598
2000,0.7507483000008506,40598
2000,0.7515062000020407,40598
2000,0.7514268000013544,40598
2000,0.7550991000025533,40598
2000,0.7544992000002821,40598
2000,0.7467843999984325,40598
2000,0.7523395999996865,40598
2000,0.7504436000017449,40598
2000,0.7482740999985253,40598
2000,0.7420324000013352,40598
2000,0.7411160000010568,40598
2000,0.7453973000010592,40598
2000,0.7377500000002328,40598
2000,0.7466291999990062,40598
3000,1.6793709000012313,40598
3000,1.6577365000011923,40598
3000,1.7148006999996142,40598
3000,1.7113145000002987,40598
3000,1.7179759999999078,40598
3000,1.7090572999986762,40598
3000,1.7251958999986527,40598
3000,1.6983655999974872,40598
3000,1.710245300000679,40598
3000,1.6665119999997842,40598
3000,1.6996085999999195,40598
3000,1.675845499998104,40598
3000,1.6810225000008359,40598
3000,1.722058699997433,40598
3000,1.7306938000001537,40598
3000,1.7375554999998712,40598
