List Size,Time Taken (s),Peak Memory Usage (bytes)
10,2.6699970476329327e-05,40598
10,1.7199956346303225e-05,40598
10,1.580000389367342e-05,40598
10,1.5199999324977398e-05,40598
10,1.5199999324977398e-05,40598
10,1.4899997040629387e-05,40598
10,1.5199999324977398e-05,40598
10,1.479999627918005e-05,40598
10,1.49000552482903e-05,40598
10,1.4599994756281376e-05,40598
10,1.4699995517730713e-05,40598
10,1.4700053725391626e-05,40598
10,1.4699995517730713e-05,40598
10,1.4399993233382702e-05,40598
10,1.4599994756281376e-05,40598
10,1.4299992471933365e-05,40598
10,1.4499993994832039e-05,40598
10,1.4299992471933365e-05,40598
10,1.4399993233382702e-05,40598
10,1.4699995517730713e-05,40598
10,1.4499993994832039e-05,40598
10,1.479999627918005e-05,40598
10,1.4899997040629387e-05,40598
10,1.5300000086426735e-05,40598
10,1.5300000086426735e-05,40598
50,5.0499977078288794e-05,40598
50,4.930002614855766e-05,40598
50,5.800003418698907e-05,40598
50,5.759997293353081e-05,40598
50,5.759997293353081e-05,40598
50,5.8399979025125504e-05,40598
50,5.7800032664090395e-05,40598
50,5.760003114119172e-05,40598
50,5.759997293353081e-05,40598
50,5.8699981309473515e-05,40598
50,5.879998207092285e-05,40598
50,5.9399986639618874e-05,40598
50,5.790003342553973e-05,40598
50,5.770003190264106e-05,40598
50,5.740002961829305e-05,40598
50,5.779997445642948e-05,40598
50,5.7699973694980145e-05,40598
50,5.7500030379742384e-05,40598
50,5.730002885684371e-05,40598
50,5.7399971410632133e-05,40598
50,5.7699973694980145e-05,40598
50,5.779997445642948e-05,40598
50,5.8299978263676167e-05,40598
50,5.789997521787882e-05,40598
50,5.760003114119172e-05,40598
100,0.00012859998969361186,40598
100,0.00011960003757849336,40598
100,0.00012139999307692051,40598
100,0.00011789996642619371,40598
100,0.00011790002463385463,40598
100,0.0001191999763250351,40598
100,0.00011749996338039637,40598
100,0.00011939997784793377,40598
100,0.00011859997175633907,40598
100,0.00011840002844110131,40598
100,0.00011849997099488974,40598
100,0.00011799996718764305,40598
100,0.00011939997784793377,40598
100,0.0001191999763250351,40598
100,0.00011869997251778841,40598
100,0.00011899997480213642,40598
100,0.00012019998393952847,40598
100,0.00011849997099488974,40598
100,0.00011879997327923775,40598
100,0.0001191999763250351,40598
100,0.00011840002844110131,40598
100,0.00011829996947199106,40598
100,0.00012079998850822449,40598
100,0.00011930003529414535,40598
100,0.00012079998850822449,40598
500,0.0012254000175744295,41297
500,0.0012028999626636505,41297
500,0.001205099979415536,41297
500,0.0012042000307701528,41297
500,0.001200400001835078,41297
500,0.0011945999576710165,41297
500,0.0011901999823749065,41297
500,0.0011983999866060913,41297
500,0.0011947000166401267,41297
500,0.001214599993545562,41297
500,0.0011966999736614525,41297
500,0.0011896999785676599,41297
500,0.0012020999565720558,41297
500,0.0012143999920226634,41297
500,0.0012005000025965273,41297
500,0.0011849000002257526,41297
500,0.00120009999955073,41297
500,0.0012105000205338001,41297
500,0.0012119000311940908,41297
500,0.00120310002239421,41297
500,0.0012075999984517694,41297
500,0.0012114000273868442,41297
500,0.001204199972562492,41297
500,0.0011902999831363559,41297
500,0.0012944999616593122,41321
1000,0.0027346000424586236,86601
1000,0.0026936000213027,86601
1000,0.002717900031711906,86601
1000,0.002628199988976121,86601
1000,0.0026705999625846744,86601
1000,0.00266689999261871,86601
1000,0.0026920000091195107,86601
1000,0.0026305000064894557,86601
1000,0.0027009000186808407,86601
1000,0.0026258000289089978,86601
1000,0.002615499950479716,86601
1000,0.0026624000165611506,86601
1000,0.0026623999583534896,86601
1000,0.0026795000303536654,86601
1000,0.002667900000233203,86601
1000,0.002666699991095811,86601
1000,0.002678499964531511,86601
1000,0.002681200043298304,86601
1000,0.0026700000162236392,86601
1000,0.002784399955999106,86601
1000,0.002638900012243539,86601
1000,0.0026249000220559537,86601
1000,0.0026538000092841685,86601
1000,0.0026046999846585095,86601
1000,0.0027074000099673867,86601
5000,0.013866999943275005,440649
5000,0.013944600010290742,440649
5000,0.01363519998267293,440649
5000,0.013760800007730722,440649
5000,0.013812699995469302,440649
5000,0.013764999981503934,440649
5000,0.013783800008241087,440649
5000,0.013781999994534999,440649
5000,0.013721700001042336,440649
5000,0.013879399979487062,440649
5000,0.013916400028392673,440649
5000,0.013789799995720387,440649
5000,0.013860300008673221,440649
5000,0.013779199973214418,440649
5000,0.013713399996049702,440649
5000,0.013777200016193092,440649
5000,0.013859300001058728,440649
5000,0.01386040000943467,440649
5000,0.013887599983718246,440649
5000,0.013858099991921335,440649
5000,0.013792000012472272,440649
5000,0.013843299995642155,440649
5000,0.01387959998100996,440649
5000,0.013634900038596243,440649
5000,0.013790199998766184,440649
10000,0.02789710002252832,887241
10000,0.02766319998772815,887241
10000,0.027800199983175844,887241
10000,0.027993900002911687,887241
10000,0.028084999998100102,887241
10000,0.027926500013563782,887241
10000,0.027985499997157604,887241
10000,0.0278245999943465,887241
10000,0.02806769998278469,887241
10000,0.028037399984896183,887241
10000,0.027899699984118342,887241
10000,0.028069499996490777,887241
10000,0.02797860000282526,887241
10000,0.028004899970255792,887241
10000,0.028090099978726357,887241
10000,0.028041900019161403,887241
10000,0.028144899988546968,887241
10000,0.027957600017543882,887241
10000,0.028314099996350706,887241
10000,0.02795330004300922,887241
10000,0.02821130002848804,887241
10000,0.029380600026343018,887241
10000,0.030188199947588146,887241
10000,0.03400899999542162,887241
10000,0.027724899991881102,887241
50000,0.13974270003382117,4485641
50000,0.140625,4485641
50000,0.13780849997419864,4485641
50000,0.13979980000294745,4485641
50000,0.14166989998193458,4485641
50000,0.1416905999649316,4485641
50000,0.14601359999505803,4485641
50000,0.14073819998884574,4485641
50000,0.14006259996676818,4485641
50000,0.13784559996565804,4485641
50000,0.14091060002101585,4485641
50000,0.14366970001719892,4485641
50000,0.13911170000210404,4485641
50000,0.1410473000141792,4485641
50000,0.1394105000072159,4485641
50000,0.14124009996885434,4485641
50000,0.14026299997931346,4485641
50000,0.13818229996832088,4485641
50000,0.13849459995981306,4485641
50000,0.14039379998575896,4485641
50000,0.13837110000895336,4485641
50000,0.14098229998489842,4485641
50000,0.14405470003839582,4485641
50000,0.14085879997583106,4485641
50000,0.14151569997193292,4485641
100000,0.2792430000263266,8798857
100000,0.2764817000133917,8798857
100000,0.28192669997224584,8798857
100000,0.2797887999913655,8798857
100000,0.27921329997479916,8798857
100000,0.27878510003210977,8798857
100000,0.2799280999461189,8798857
100000,0.2794597999891266,8798857
100000,0.27761210000608116,8798857
100000,0.2794526999932714,8798857
100000,0.27960730000631884,8798857
100000,0.28158509999047965,8798857
100000,0.27808650000952184,8798857
100000,0.2773544999654405,8798857
100000,0.2779743000282906,8798857
100000,0.2793890999746509,8798857
100000,0.28010150004411116,8798857
100000,0.27768950001336634,8798857
100000,0.2943093999638222,8798857
100000,0.2855894999811426,8798857
100000,0.28747859998838976,8798857
100000,0.28451359999598935,8798857
100000,0.2949368000263348,8798857
100000,0.2809058999991976,8798857
100000,0.2828208999708295,8798857
500000,1.4205309000099078,44331593
500000,1.424219099979382,44331593
500000,1.4175022999988869,44331593
500000,1.4277020000154153,44331593
500000,1.426695899979677,44331593
500000,1.4372452000388876,44331593
500000,1.4410899000358768,44331593
500000,1.4322959000128321,44331593
500000,1.4221569999936037,44331593
500000,1.4100352000095882,44331593
500000,1.4442388999741524,44331593
500000,1.4344081000308506,44331593
500000,1.4278585000429302,44331593
500000,1.4324662999715656,44331593
500000,1.4408507000189275,44331593
500000,1.4579214999685064,44331593
500000,1.4556372999795713,44331593
500000,1.440957900020294,44331593
500000,1.4983081000391394,44331593
500000,1.4452084000222385,44331593
500000,1.4558655999717303,44331593
500000,1.4609921000082977,44331593
500000,1.421823900018353,44331593
500000,1.4138063000282273,44331593
500000,1.424022200051695,44331593
1000000,2.892370099958498,88894345
1000000,2.8622347000055015,88894345
1000000,2.9334660000167787,88894345
1000000,2.8943785000010394,88894345
1000000,2.9554732000106014,88894345
1000000,2.932098099961877,88894345
1000000,2.907257499988191,88894345
1000000,2.876577900024131,88894345
1000000,2.9535603999975137,88894345
1000000,2.9299184999545105,88894345
1000000,2.9359900999697857,88894345
1000000,2.883397200028412,88894345
1000000,2.8678517999942414,88894345
1000000,2.8740470000193454,88894345
1000000,2.891826500010211,88894345
1000000,2.8467016000067815,88894345
1000000,2.8876715999795124,88894345
1000000,2.921700900013093,88894345
1000000,2.8836166000110097,88894345
1000000,2.8838968999916688,88894345
1000000,2.875652300019283,88894345
1000000,2.91454289999092,88894345
1000000,2.8657514000078663,88894345
1000000,2.874630700040143,88894345
1000000,2.8951241000322625,88894345
