List Size,Time Taken (s),Peak Memory Usage (bytes)
500000,0.026260700018610805,12168393
500000,0.02536949998466298,12168393
500000,0.025173100002575666,12168393
500000,0.026219399995170534,12168393
500000,0.026370800042059273,12168393
500000,0.026355899986810982,12168393
500000,0.02606120001291856,12168393
500000,0.02602590003516525,12168393
500000,0.02579320000950247,12168393
500000,0.025622600049246103,12168393
1000000,0.0535704999929294,24449769
1000000,0.054243799997493625,24449769
1000000,0.0529824000550434,24449769
1000000,0.0533912000246346,24449769
1000000,0.05620290001388639,24449769
1000000,0.056734299985691905,24449769
1000000,0.06366719998186454,24449769
1000000,0.05272600002354011,24449769
1000000,0.05335840000770986,24449769
1000000,0.05360899999504909,24449769
1000000,0.05290409998269752,24449769
1000000,0.05275199998868629,24449769
1000000,0.052800700010266155,24449769
1000000,0.05346670001745224,24449769
1000000,0.05284760001813993,24449769
1000000,0.05389739997917786,24449769
1000000,0.05384180002147332,24449769
1000000,0.05494509998243302,24449769
1000000,0.05462090001674369,24449769
1000000,0.054390600009355694,24449769
1000000,0.05279709998285398,24449769
1000000,0.0528195999795571,24449769
1000000,0.0530058000003919,24449769
1000000,0.052823000005446374,24449769
1000000,0.053439299983438104,24449769
