List Size,Time Taken (s),Peak Memory Usage (bytes)
1000,0.0021518999710679054,40598
1000,0.002134400012437254,40598
1000,0.002133999951183796,40598
1000,0.0022072000429034233,40598
1000,0.0021053000236861408,40598
1000,0.002215699991211295,40598
1000,0.002210700011346489,40598
1000,0.0022708000033162534,41089
1000,0.0026664999895729125,42465
1000,0.002347300003748387,40598
1000,0.0022819999721832573,40598
1000,0.0021680000354535878,40598
1000,0.0021360000246204436,40598
1000,0.0021360000246204436,40598
5000,0.012799999967683107,189849
5000,0.011519699997734278,181081
5000,0.011324399965815246,161769
5000,0.011448099976405501,146825
5000,0.01185000000987202,151041
5000,0.0128885000012815,169633
5000,0.01142749999416992,156065
5000,0.011401600029785186,161833
5000,0.011641799996141344,170737
5000,0.011902199999894947,171705
5000,0.01158920000307262,154465
5000,0.011373700050171465,174697
5000,0.011354200018104166,145385
5000,0.011475400009658188,184681
5000,0.011359700001776218,150553
5000,0.011336600000504404,136969
5000,0.011389899998903275,142889
5000,0.011465699994005263,170617
5000,0.011393699969630688,196297
5000,0.011475200008135289,150417
5000,0.011350199987646192,157681
5000,0.011505600006785244,147641
5000,0.011279599973931909,131137
5000,0.01147500000661239,173705
5000,0.011442199989687651,174481
10000,0.023739199968986213,286249
10000,0.02331609994871542,291513
10000,0.023965600004885346,390297
10000,0.023356900026556104,319593
10000,0.023436999996192753,322113
10000,0.023389100038912147,297329
10000,0.023688499990385026,332865
10000,0.023798400012310594,376649
10000,0.023104499967303127,251417
10000,0.0241515000234358,380753
10000,0.02371439995476976,303561
10000,0.024042900011409074,369945
10000,0.02377539995359257,403425
10000,0.02387899998575449,337489
10000,0.023916399979498237,356081
10000,0.023885599977802485,339465
10000,0.023828400007914752,281257
10000,0.024025099992286414,352713
10000,0.023770500032696873,369097
10000,0.023020400025416166,276417
10000,0.02371300000231713,359185
10000,0.02332810004008934,279857
10000,0.023855900042690337,361065
10000,0.02380369999445975,320713
10000,0.023922899970784783,310393
50000,0.1358534999890253,1471945
50000,0.1317068000207655,1530777
50000,0.13463600003160536,1983473
50000,0.13176990003557876,1502153
50000,0.133047399984207,1503889
50000,0.13423679996049032,1694353
50000,0.13537009997526184,2235985
50000,0.13224349997472018,1564753
50000,0.13269609998678789,1748457
50000,0.1336005000048317,1715737
50000,0.13463230000343174,1691865
50000,0.13131409999914467,1534625
50000,0.1334037000196986,1711273
50000,0.1307944000000134,1504113
50000,0.13082800002302974,1801025
50000,0.13338389998534694,1413401
50000,0.16377789998659864,2147913
50000,0.13133260002359748,1781609
50000,0.13191290001850575,1634705
50000,0.13187629997264594,1469497
50000,0.13334579998627305,1767353
50000,0.13121389999287203,1454441
50000,0.13505079998867586,1870689
50000,0.12843849998898804,1535705
50000,0.13056889997096732,1605577
100000,0.27397570002358407,2888073
100000,0.283140400017146,2982577
100000,0.2795285999891348,2836793
