List Size,Time Taken (s),Peak Memory Usage (bytes)
10,1.6300007700920105e-05,40598
10,1.5600002370774746e-05,40598
10,1.3199984095990658e-05,40598
10,1.3999990187585354e-05,40598
10,1.3599987141788006e-05,40598
10,1.3399985618889332e-05,40598
10,1.3599987141788006e-05,40598
10,1.2800039257854223e-05,40598
10,1.3299984857439995e-05,40598
10,1.3699987903237343e-05,40598
10,1.3299984857439995e-05,40598
10,1.3299984857439995e-05,40598
10,1.390004763379693e-05,40598
10,1.3300043065100908e-05,40598
10,1.260003773495555e-05,40598
10,1.3399985618889332e-05,40598
10,1.2999982573091984e-05,40598
10,1.3599987141788006e-05,40598
10,1.3299984857439995e-05,40598
10,1.279998105019331e-05,40598
10,1.2999982573091984e-05,40598
10,1.2899981811642647e-05,40598
10,1.2999982573091984e-05,40598
10,1.3399985618889332e-05,40598
10,1.2399978004395962e-05,40598
50,0.00010510004358366132,40598
50,6.739998934790492e-05,40598
50,6.78999931551516e-05,40598
50,6.689998554065824e-05,40598
50,6.670004222542048e-05,40598
50,6.78999931551516e-05,40598
50,6.729998858645558e-05,40598
50,6.809999467805028e-05,40598
50,6.769999163225293e-05,40598
50,6.699998630210757e-05,40598
50,6.719998782500625e-05,40598
50,6.67999847792089e-05,40598
50,6.59999786876142e-05,40598
50,6.669998401775956e-05,40598
50,6.630003917962313e-05,40598
50,6.629998097196221e-05,40598
50,6.779999239370227e-05,40598
50,6.819999543949962e-05,40598
50,6.86999992467463e-05,40598
50,6.649998249486089e-05,40598
50,6.670004222542048e-05,40598
50,6.720004603266716e-05,40598
50,6.629998097196221e-05,40598
50,6.649998249486089e-05,40598
50,6.609997944906354e-05,40598
100,0.00013969995779916644,40598
100,0.00013930001296103,40598
100,0.00013880000915378332,40598
100,0.00013889995170757174,40598
100,0.0001365999924018979,40598
100,0.00013999996008351445,40598
100,0.00013829994713887572,40598
100,0.00013999996008351445,40598
100,0.00013870000839233398,40598
100,0.000139000010676682,40598
100,0.00013880000915378332,40598
100,0.000139000010676682,40598
100,0.00013840000610798597,40598
100,0.000139000010676682,40598
100,0.00014289998216554523,40598
100,0.00013910001143813133,40598
100,0.00014259997988119721,40598
100,0.00013920001219958067,40598
100,0.00014299998292699456,40598
100,0.00013960001524537802,40598
100,0.00014189997455105186,40598
100,0.00013969995779916644,40598
100,0.00013960001524537802,40598
100,0.000139000010676682,40598
100,0.00014100002590566874,40598
500,0.003460099978838116,40598
500,0.0034695000504143536,40598
500,0.0034625999978743494,40598
500,0.0034702999982982874,40598
500,0.0034564000088721514,40598
500,0.0034543999936431646,40598
500,0.0034690999891608953,40598
500,0.0034494000137783587,40598
500,0.003454499994404614,40598
500,0.00342550000641495,40598
500,0.003448600007686764,40598
500,0.003448300005402416,40598
500,0.0034648000146262348,40598
500,0.003429700038395822,40598
500,0.0034590999712236226,40598
500,0.003469299990683794,40598
500,0.0034644000115804374,40598
500,0.0034540999913588166,40598
500,0.003456900012679398,40598
500,0.0034492999548092484,40598
500,0.0034688999876379967,40598
500,0.0034499000175856054,40598
500,0.0034636000054888427,40598
500,0.003433500009123236,40598
500,0.00348030001623556,40598
1000,0.009712200029753149,40598
