List Size,Time Taken (s),Peak Memory Usage (bytes)
1000,0.0028117999900132418,40598
1000,0.002353499992750585,40598
1000,0.002372400020249188,40598
1000,0.0023964999709278345,40598
1000,0.002404600032605231,40598
1000,0.002436899987515062,40598
1000,0.0024227999965660274,40598
1000,0.0023809000267647207,40598
1000,0.0023778000031597912,40598
1000,0.002401699952315539,40598
1000,0.0023569000186398625,40598
1000,0.002347000001464039,40598
1000,0.0024009000044316053,40598
1000,0.0023867000127211213,40598
1000,0.002378300006967038,40598
5000,0.013689900049939752,157945
5000,0.012782500009052455,139537
5000,0.012814499961677939,156145
5000,0.012639800028409809,155257
5000,0.012495199975091964,141169
5000,0.012604399991687387,153137
5000,0.012764699989929795,172825
5000,0.012537100003100932,146497
5000,0.012721499952021986,173145
5000,0.012653800018597394,157537
5000,0.012603599985595793,163201
5000,0.012575400003697723,153833
5000,0.012890899961348623,155585
5000,0.01276829995913431,161321
5000,0.012973899953067303,188921
5000,0.012793199974112213,161153
5000,0.01271809998434037,143873
5000,0.012585200020112097,153185
5000,0.012677400023676455,170193
5000,0.012670200027059764,154385
5000,0.012666499998886138,143929
5000,0.012837000016588718,186969
5000,0.012774200004059821,175633
5000,0.012883299961686134,167969
5000,0.012659700005315244,147417
10000,0.02671060001011938,381417
10000,0.026072099979501218,339401
10000,0.025930300005711615,343449
10000,0.02555489999940619,286449
10000,0.02613549999659881,309953
10000,0.02575309999519959,272801
10000,0.02598000003490597,319913
10000,0.02623339998535812,335569
10000,0.025908100011292845,325041
10000,0.026200099964626133,334025
10000,0.02603920002002269,274993
10000,0.02627179998671636,288489
10000,0.02598010003566742,286617
10000,0.02594870002940297,286713
10000,0.02589240000816062,297521
10000,0.025840999966021627,284985
10000,0.026049100037198514,301329
10000,0.026479499996639788,367401
10000,0.0260435999953188,264961
10000,0.026088999991770834,316025
10000,0.026174800004810095,292001
10000,0.026371599989943206,315233
10000,0.026218799990601838,298505
10000,0.026528800022788346,289425
10000,0.026478699990548193,280425
50000,0.14390349999302998,1702329
50000,0.13984140002867207,1497217
50000,0.14110439998330548,1674241
50000,0.14230720000341535,1687209
50000,0.14133119996404275,1515857
50000,0.13818330003414303,1373761
50000,0.1401031999848783,1615641
50000,0.1412451000069268,1516273
50000,0.14013240003259853,1576105
50000,0.14315950003219768,1593529
50000,0.13888759998371825,1715369
50000,0.1417541999835521,1693513
50000,0.1393909999751486,1292817
50000,0.13605430000461638,1452425
50000,0.13956739997956902,1717721
50000,0.14050929999211803,1397505
50000,0.13850970001658425,1496097
50000,0.14014969998970628,1329537
50000,0.13841580000007525,1497713
50000,0.1379124000086449,1490705
50000,0.13976170000387356,1521449
50000,0.1423884000396356,1438369
50000,0.14045379997696728,1467857
50000,0.14359410002361983,1465617
50000,0.1384396000066772,1324985
100000,0.2968207999947481,3243753
100000,0.30267669999739155,2928377
100000,0.29612250003265217,3402457
100000,0.2962052000220865,3178585
100000,0.28876229998422787,2866169
100000,0.29369790002238005,3699113
100000,0.2858777000219561,2732465
100000,0.2880956999724731,2866745
100000,0.2975443000323139,3409729
100000,0.29273849999299273,3074841
100000,0.29019730002619326,3057649
100000,0.3062855000025593,3586785
100000,0.29255539999576285,2930129
100000,0.2930055999895558,3305473
100000,0.28784710000036284,3359665
100000,0.2980888999882154,3747217
100000,0.2841304000467062,2895625
100000,0.2900563000002876,2715985
100000,0.2877333000069484,2848905
100000,0.2927369000390172,3576825
100000,0.2941063999896869,3367697
100000,0.2876557999989018,2942225
100000,0.2950606000376865,3066233
100000,0.2900016999919899,3153801
100000,0.28766049997648224,3352953
500000,1.642929399968125,14206313
500000,1.7032606999855489,13651025
500000,1.7237107999972068,16086849
500000,1.690476999967359,14901545
500000,1.7140064000268467,16159593
500000,1.7213540999800898,14703737
500000,1.6706597000011243,14745737
500000,1.7243962999782525,16100657
500000,1.7098799000377767,16891177
