List Size,Time Taken (s),Peak Memory Usage (bytes)
500,0.0015193000435829163,46777
500,0.0015172999701462686,46665
500,0.001513600000180304,47033
500,0.001492600014898926,46793
500,0.0015156000154092908,46857
500,0.0015430999919772148,46825
500,0.0015215000021271408,46713
500,0.0015078000142239034,46921
500,0.0015578999882563949,46985
500,0.0015285999979823828,46761
500,0.0015146000077947974,46793
500,0.0015713999746367335,46905
500,0.001520399993751198,46921
500,0.0015399999683722854,46665
500,0.0015172000275924802,46857
500,0.0015103999758139253,46729
500,0.0015066000050865114,46649
500,0.0016722999862395227,46793
500,0.00150379998376593,46617
500,0.0015155000146478415,46809
500,0.0015125999925658107,46713
500,0.0015289000002667308,46521
500,0.0016273999935947359,46689
1000,0.003920000046491623,97633
1000,0.00472780002746731,96689
1000,0.003932699968572706,97633
1000,0.003941399976611137,97857
1000,0.0038113000337034464,97057
1000,0.003856699971947819,97441
1000,0.004111899994313717,97633
1000,0.0038793999701738358,97409
1000,0.003855300019495189,97697
1000,0.003881299984641373,97505
1000,0.0038707000203430653,97665
1000,0.0039023999706842005,97585
1000,0.0038681000005453825,97537
1000,0.0038170000188983977,97249
1000,0.003857000032439828,97793
1000,0.0038212999934330583,97601
1000,0.0038397000171244144,97217
1000,0.003944999945815653,97409
1000,0.003773900039959699,97345
1000,0.003860600001644343,97313
1000,0.0038255000254139304,97553
1000,0.0038779000169597566,97505
1000,0.0037493000272661448,97377
1000,0.0038428999832831323,97409
1000,0.00383279996458441,97329
5000,0.023148300009779632,494481
5000,0.02178860001731664,496465
5000,0.02141670003766194,494193
5000,0.02143309998791665,495249
5000,0.021571399993263185,494225
5000,0.021267800009809434,494225
5000,0.021909100003540516,495089
5000,0.02149939996888861,494225
5000,0.02143760002218187,494721
5000,0.02132889995118603,495921
5000,0.021396299998741597,495281
5000,0.021332999982405454,494513
5000,0.021111900045070797,494545
5000,0.02110720000928268,494289
5000,0.02120630000717938,495153
5000,0.021045100002083927,494673
5000,0.021070299961138517,494609
5000,0.021299100015312433,494609
5000,0.021036399994045496,494289
5000,0.02100339997559786,494673
5000,0.02118979999795556,494833
5000,0.02104919997509569,494897
5000,0.02115739998407662,494897
5000,0.021180299983825535,494897
5000,0.021333299984689802,494577
10000,0.04486259998520836,995633
10000,0.044072400021832436,996209
10000,0.043731699988711625,995761
10000,0.0450002999859862,997585
10000,0.04470020002918318,996497
10000,0.04489989997819066,995761
10000,0.04542619996936992,995729
10000,0.04495630000019446,995505
10000,0.044049000018276274,996049
10000,0.0428908999892883,995921
10000,0.04331080004340038,993937
10000,0.04457659996114671,996769
10000,0.04455739998957142,995345
10000,0.04511229996569455,996177
10000,0.04430900001898408,994129
10000,0.043703600007575005,995377
10000,0.04382170003373176,995473
10000,0.043610399996396154,996497
10000,0.044761600031051785,995537
10000,0.04350460000569001,994609
10000,0.04367810004623607,995089
10000,0.043469800031743944,994833
10000,0.04351129999849945,995857
10000,0.043308200023602694,998641
10000,0.04367360001197085,996785
50000,0.23570020002080128,4985521
50000,0.23047349997796118,4981681
50000,0.22989309998229146,5025521
50000,0.22706589999143034,5024337
50000,0.2264699999941513,5027761
50000,0.22966780001297593,4980737
50000,0.22464919998310506,5022417
50000,0.23054010001942515,5025297
50000,0.2303152999957092,5026161
50000,0.2215497000142932,4990449
50000,0.22173500002827495,5023985
50000,0.23165849997894838,5024945
50000,0.22305480000795797,5026481
50000,0.22147779999068007,4986417
50000,0.22322779998648912,5026673
50000,0.22976929997093976,5026353
50000,0.2255019000149332,5025585
50000,0.23004150000633672,4986593
50000,0.22816400002921,5024369
50000,0.24323919997550547,5024945
50000,0.2254339999635704,5023505
50000,0.23396729998057708,5029169
50000,0.23841089999768883,5027889
50000,0.22738649998791516,5026289
50000,0.23728239996125922,5025297
100000,0.4711881999974139,9880241
